"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @greenleafgifts: We know this whole #stayathome thing isn't ideal, but there are plenty of ways to make it more enjoyable. What are you…",FALSE,0,NA,2020-05-02 15:26:25,FALSE,NA,"1256605972145061890",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MarisaChloe7",0,TRUE,FALSE,NA,NA
"RT @AwkWords_words: AwkWords - Episode 27
#AwkWords #Definitionary #WordMashUps #StayAtHome #WordPlay https://t.co/2Pw2A7upEr",FALSE,0,NA,2020-05-02 15:26:22,FALSE,NA,"1256605962682671104",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Imnotfromsparks",5,TRUE,FALSE,NA,NA
"RT @COVIDNewsByMIB: #IndiaFightsCorona:

<U+0001F4CD>Points to remember while buying essentials during #COVID19 

<U+25B6><U+FE0F>Carry your own shopping bag
<U+25B6><U+FE0F>Use…",FALSE,0,NA,2020-05-02 15:26:22,FALSE,NA,"1256605961751494656",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Surinde10258810",39,TRUE,FALSE,NA,NA
"RT @COVIDNewsByMIB: #IndiaFightsCorona:

<U+0001F4CD>Points to remember while buying essentials during #COVID19 

<U+25B6><U+FE0F>Carry your own shopping bag
<U+25B6><U+FE0F>Use…",FALSE,0,NA,2020-05-02 15:26:21,FALSE,NA,"1256605956101857282",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","m100rabh",39,TRUE,FALSE,NA,NA
"RT @MapleLeafs: Catching up with @Kerfy14.

Tune in on Instagram at 3:00 PM today when @12JHoll hosts Leaf To Leaf @ Home presented by @Rog…",FALSE,0,NA,2020-05-02 15:26:20,FALSE,NA,"1256605953232863235",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Frehnchy",10,TRUE,FALSE,NA,NA
"RT @Channel4: The best moments from queen-of-craft @KirstieMAllsopp as she shows us crafts and skills to help us navigate these unique time…",FALSE,0,NA,2020-05-02 15:26:17,FALSE,NA,"1256605940167688192",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mwrites2",5,TRUE,FALSE,NA,NA
"learning French #lockdown #stayathome #tiktokindia #tiktokfunny #trending #viral #instagood #asupanda… https://t.co/9gj212Gvkl",FALSE,0,NA,2020-05-02 15:26:13,TRUE,NA,"1256605925592510465",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","asupandavivek",0,FALSE,FALSE,NA,NA
"RT @johnpavlovitz: As a white man watching the #MichiganProtests of Gov Whitmer's #StayAtHome orders, all I could think was:

Black people…",FALSE,0,NA,2020-05-02 15:26:06,FALSE,NA,"1256605892730146822",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kjenn5",128,TRUE,FALSE,NA,NA
"RT @timetodecor: GAME: HOME SURAU

Most surau are highly influenced by Arabic style &amp; banyak bermain corak geometri. Sempena #stayathome Ra…",FALSE,0,NA,2020-05-02 15:26:02,FALSE,NA,"1256605879685668866",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nuriiinn",804,TRUE,FALSE,NA,NA
"MAYhem 2020 - Beaver Challenges are now live!
We have changed it to be a virtual ‘Mayhem’ Camp with many challenges… https://t.co/QoK581Bi54",FALSE,1,NA,2020-05-02 15:25:59,TRUE,NA,"1256605864791887872",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","KentBeaverScout",0,FALSE,FALSE,NA,NA
"RT @Channel4: The best moments from queen-of-craft @KirstieMAllsopp as she shows us crafts and skills to help us navigate these unique time…",FALSE,0,NA,2020-05-02 15:25:57,FALSE,NA,"1256605856252268547",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MollzerLalalala",5,TRUE,FALSE,NA,NA
"RT @Erixnxx: Avengers End Game (vs) Virus Corona Scene <U+0001F525>

#KIMJONGUNDEAD #pakgirl #COVID<U+30FC>19 #StayAtHome #Episode10 #Lonte #taeten #Avengers…",FALSE,0,NA,2020-05-02 15:25:49,FALSE,NA,"1256605824673177600",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","angelaLPW",392,TRUE,FALSE,NA,NA
"RT @COVIDNewsByMIB: #IndiaFightsCorona:

<U+0001F4CD>Points to remember while buying essentials during #COVID19 

<U+25B6><U+FE0F>Carry your own shopping bag
<U+25B6><U+FE0F>Use…",FALSE,0,NA,2020-05-02 15:25:49,FALSE,NA,"1256605823612137479",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AIR_Bikaner",39,TRUE,FALSE,NA,NA
"<U+2728>Blessed <U+2728>#COVID__19 #Alhamdulillah #StayatHome #happyme #Ramadhan #SaturdayMood #KitaJagaKita https://t.co/A55752qYvj",FALSE,0,NA,2020-05-02 15:25:40,FALSE,NA,"1256605783896145925",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","izzati1980",0,FALSE,FALSE,NA,NA
"My youngest sister made a video telling people to stayathome with her messed up bahasa lol (her grammatical is pret… https://t.co/atQNNmJZSh",FALSE,0,NA,2020-05-02 15:25:36,TRUE,NA,"1256605770075889664",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","weirdafikhrns",0,FALSE,FALSE,NA,NA
"RT @COVIDNewsByMIB: #IndiaFightsCorona:

<U+0001F4CD>Points to remember while buying essentials during #COVID19 

<U+25B6><U+FE0F>Carry your own shopping bag
<U+25B6><U+FE0F>Use…",FALSE,0,NA,2020-05-02 15:25:35,FALSE,NA,"1256605765818707968",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MinistryWCD",39,TRUE,FALSE,NA,NA
"RT @LaLigaEN: <U+0001F4C5> #OnThisDay in 2009, @FCBarcelona went to the Bernabeu for the first time under Pep Guardiola.

...and scored SIX goals. <U+0001F525>…",FALSE,0,NA,2020-05-02 15:25:33,FALSE,NA,"1256605758088785920",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kkawi_5",380,TRUE,FALSE,NA,NA
"Saturdayyyy!!!!!
waiting for better days!!!
All best !!!

#StayAtHome 

https://t.co/oKj7TOtBT1",FALSE,0,NA,2020-05-02 15:25:32,FALSE,NA,"1256605752493555712",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","focuzzzo",0,FALSE,FALSE,NA,NA
"RT @Mwrites2: Lol <U+0001F602> genius! #StayAtHome",FALSE,0,NA,2020-05-02 15:25:32,FALSE,NA,"1256605751537254401",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Angel_lady",1,TRUE,FALSE,NA,NA
"RT @effimera01: This #StayAtHome is clearly ruining her world domination plans <U+0001F639>#mondaythoughts #CatsOfTheQuarantine https://t.co/BH5DrdcceI",FALSE,0,NA,2020-05-02 15:25:27,FALSE,NA,"1256605732218126336",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MarsJ311",46,TRUE,FALSE,NA,NA
"RT @LaLigaEN: <U+0001F525> Control 
<U+26A1><U+FE0F> Skills 
<U+26BD><U+FE0F> Goals 

<U+2694><U+FE0F> <U+0001D5D5><U+0001D5DC><U+0001D5DA> <U+0001D5D5><U+0001D5D8><U+0001D5E1><U+0001D5ED> is <U+0001D5DC><U+0001D5E1><U+0001D5E9><U+0001D5DC><U+0001D5E1><U+0001D5D6><U+0001D5DC><U+0001D5D5><U+0001D5DF><U+0001D5D8>! <U+2694><U+FE0F>

<U+0001F49C> @Benzema <U+0001F49C>

#LaLigaSantander #StayAtHome https://t.co/is1ps…",FALSE,0,NA,2020-05-02 15:25:25,FALSE,NA,"1256605721673818114",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realrola",83,TRUE,FALSE,NA,NA
"It’s my favorite time of day during #QuarantineLife the daily @NYGovCuomo presser! #crushingoncuomo

#coronavirus… https://t.co/ndJHjzG5Ym",FALSE,0,NA,2020-05-02 15:25:17,TRUE,NA,"1256605686957555714",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DAWNCATHERINE",0,FALSE,FALSE,NA,NA
"RT @johnpavlovitz: As a white man watching the #MichiganProtests of Gov Whitmer's #StayAtHome orders, all I could think was:

Black people…",FALSE,0,NA,2020-05-02 15:25:06,FALSE,NA,"1256605641965047808",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hereitcomesagin",128,TRUE,FALSE,NA,NA
"#IndiaFightsCorona:

<U+0001F4CD>Points to remember while buying essentials during #COVID19 

<U+25B6><U+FE0F>Carry your own shopping bag
<U+25B6><U+FE0F>… https://t.co/87ONEw6zci",FALSE,65,NA,2020-05-02 15:25:03,TRUE,NA,"1256605631554830336",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","COVIDNewsByMIB",39,FALSE,FALSE,NA,NA
"The best moments from queen-of-craft @KirstieMAllsopp as she shows us crafts and skills to help us navigate these u… https://t.co/bnJubP07cc",FALSE,10,NA,2020-05-02 15:25:00,TRUE,NA,"1256605616635736066",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Channel4",5,FALSE,FALSE,NA,NA
"RT @LaLigaEN: <U+0001F4C5> #OnThisDay in 2009, @FCBarcelona went to the Bernabeu for the first time under Pep Guardiola.

...and scored SIX goals. <U+0001F525>…",FALSE,0,NA,2020-05-02 15:24:58,FALSE,NA,"1256605608024903680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CSebastjaniuk",380,TRUE,FALSE,NA,NA
"RT @adriannarenee09: What do you mean the vet said I gained a little weight? #chonky #Caturday #cats #StayAtHome #weekend https://t.co/BSNd…",FALSE,0,NA,2020-05-02 15:24:58,FALSE,NA,"1256605607421005825",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SewGayNYC",100,TRUE,FALSE,NA,NA
"RT @CPHO_Canada: 1/4#COVID19 key concerns in <U+0001F1E8><U+0001F1E6>: As the weeks of #StayAtHome continue, Canada’s #physicians thank Canadians for their effor…",FALSE,0,NA,2020-05-02 15:24:57,FALSE,NA,"1256605605097279490",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","canmd4422",91,TRUE,FALSE,NA,NA
"RT @KSGlobal_USA: #SaturdayMotivation listening to ""VAMA"" by @karolsevilla on all digital  platforms. #StayAtHome   

YouTube: https://t.co…",FALSE,0,NA,2020-05-02 15:24:56,FALSE,NA,"1256605602178048002",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kimberlycuryy",3,TRUE,FALSE,NA,NA
"RT @syd_akaYog: Well Guds morning everypawdy hope everypawdy has a pawsome day and remember to stay indoors we can get through this #dogsof…",FALSE,0,NA,2020-05-02 15:24:54,FALSE,NA,"1256605593533587458",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","singingkettle",17,TRUE,FALSE,NA,NA
"RT @GretaThunberg: School strike week 89.
#climatestrikeonline  #StayAtHome #fridaysforfuture #schoolstrike4climate #flattenthecurve https:…",FALSE,0,NA,2020-05-02 15:24:53,FALSE,NA,"1256605588185907201",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","stefanhessen",2111,TRUE,FALSE,NA,NA
"Happy Saturday Everyone! Just went live on https://t.co/nB7vnXwUsr #fortnite #FortniteClips #VALORANT #StayHome… https://t.co/9olWC9hwKF",FALSE,2,NA,2020-05-02 15:24:51,TRUE,NA,"1256605579885379588",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","lissaaaaa_21",0,FALSE,FALSE,NA,NA
"@NYCMayor I understand where you are coming from. However, I would caution your approach. First off the way you sta… https://t.co/YJVPkvblnH",FALSE,0,"NYCMayor",2020-05-02 15:24:47,TRUE,"1255309615883063297","1256605563846307841","19834403","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KChristopher24",0,FALSE,FALSE,NA,NA
"Use your cars when needed only #COVID19  #StayAtHome @UNICEFJordan https://t.co/ZDcqUIe2p5",FALSE,1,NA,2020-05-02 15:24:43,FALSE,NA,"1256605544896397312",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RanaKawar2",0,FALSE,FALSE,NA,NA
"RT @LanaToro21: #StayAtHome #musiclovers #pianomusic My small gift to those who can not visit piano music concert nowadays because of quara…",FALSE,0,NA,2020-05-02 15:24:36,FALSE,NA,"1256605515167281158",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","littlehapyyy",90,TRUE,FALSE,NA,NA
"MAYhem 2020 - Cubs Challenges are now live!
We have changed it to be a virtual ‘Mayhem’ Camp with many challenges t… https://t.co/7EgQGBkO2T",FALSE,2,NA,2020-05-02 15:24:35,TRUE,NA,"1256605513137246208",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","KentCubScouts",1,FALSE,FALSE,NA,NA
"RT @timetodecor: GAME: HOME SURAU

Most surau are highly influenced by Arabic style &amp; banyak bermain corak geometri. Sempena #stayathome Ra…",FALSE,0,NA,2020-05-02 15:24:33,FALSE,NA,"1256605505591508992",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nabihah_ainaa",804,TRUE,FALSE,NA,NA
"RT @LanaToro21: #StayAtHome #HappyWeekend #HappyNewMonth #Mygif 

Every little Smile can touch somebody's Heart...
No One is born Happy...…",FALSE,0,NA,2020-05-02 15:24:32,FALSE,NA,"1256605500751450117",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","littlehapyyy",66,TRUE,FALSE,NA,NA
"RT @TahoeSouth: Sending our <U+2764><U+FE0F> from the shores of Lake Tahoe. Again, thank you for loving us from a safe and social distance.

Photo <U+0001F4F8> by:…",FALSE,0,NA,2020-05-02 15:24:32,FALSE,NA,"1256605500160049152",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","wandertrix",0,TRUE,FALSE,NA,NA
"I should really get out of bed..<U+0001F914>.... But I don't wanna<U+0001F611><U+0001F610>
<U+0001F49C><U+270C><U+0001F49C>
#BTSARMY #BTS #StayAtHome @BTS_twt #JUNGKOOOK… https://t.co/Z6bKFTbEtF",FALSE,1,NA,2020-05-02 15:24:32,TRUE,NA,"1256605499975442433",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","puRpL3RiCe",0,FALSE,FALSE,NA,NA
"RT @charise_renouf_: ... <U+0001F308>THANK YOU<U+0001F308>...
I just want to take a moment and thank the incredible @nhswebsite and all our phenomenal front line…",FALSE,0,NA,2020-05-02 15:24:30,FALSE,NA,"1256605489749798913",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Kindred_Social",1,TRUE,FALSE,NA,NA
"#FIFA and chill he reckons <U+0001F602>

Come watch the absolutely hilarious and lovely Pozessed with me on @Twitch!… https://t.co/Al0OPrW0wa",FALSE,2,NA,2020-05-02 15:24:29,TRUE,NA,"1256605487220559873",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","itsphysicsjim",0,FALSE,FALSE,NA,NA
"RT @LaLigaEN: <U+0001F4C5> #OnThisDay in 2009, @FCBarcelona went to the Bernabeu for the first time under Pep Guardiola.

...and scored SIX goals. <U+0001F525>…",FALSE,0,NA,2020-05-02 15:24:28,FALSE,NA,"1256605484733419520",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lionelSTEEL_GH",380,TRUE,FALSE,NA,NA
"RT @timetodecor: GAME: HOME SURAU

Most surau are highly influenced by Arabic style &amp; banyak bermain corak geometri. Sempena #stayathome Ra…",FALSE,0,NA,2020-05-02 15:24:28,FALSE,NA,"1256605481600118784",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jianajwa17",804,TRUE,FALSE,NA,NA
"RT @LaLigaEN: <U+0001F4C5> #OnThisDay in 2009, @FCBarcelona went to the Bernabeu for the first time under Pep Guardiola.

...and scored SIX goals. <U+0001F525>…",FALSE,0,NA,2020-05-02 15:24:24,FALSE,NA,"1256605465607364611",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dembelenosetoca",380,TRUE,FALSE,NA,NA
"RT @LaLigaEN: <U+0001F4C5> #OnThisDay in 2009, @FCBarcelona went to the Bernabeu for the first time under Pep Guardiola.

...and scored SIX goals. <U+0001F525>…",FALSE,0,NA,2020-05-02 15:24:21,FALSE,NA,"1256605452441473024",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GovnarAli",380,TRUE,FALSE,NA,NA
"RT @LaLigaEN: <U+0001F4C5> #OnThisDay in 2009, @FCBarcelona went to the Bernabeu for the first time under Pep Guardiola.

...and scored SIX goals. <U+0001F525>…",FALSE,0,NA,2020-05-02 15:24:20,FALSE,NA,"1256605449484451843",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","T_Ero_P",380,TRUE,FALSE,NA,NA
"A simple life is a happy life. #todaysmotivation #staymotivated #StayAtHome #staysafe",FALSE,0,NA,2020-05-02 15:24:17,FALSE,NA,"1256605438730211328",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Abhijit02931293",0,FALSE,FALSE,NA,NA
"RT @LaLigaEN: <U+0001F4C5> #OnThisDay in 2009, @FCBarcelona went to the Bernabeu for the first time under Pep Guardiola.

...and scored SIX goals. <U+0001F525>…",FALSE,0,NA,2020-05-02 15:24:16,FALSE,NA,"1256605432958734339",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mfadel0905",380,TRUE,FALSE,NA,NA
"#COVID<U+30FC>19 took my mum from me this morning. She was such a wonderful lady &amp; I have no words for how empty I feel ri… https://t.co/Y6H8t0n4JN",FALSE,3,NA,2020-05-02 15:24:14,TRUE,NA,"1256605426235379713",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SeismicMushroom",2,FALSE,FALSE,NA,NA
"RT @VisitGreecegr: Good morning! Agios Isidoros on Chios Island is a sight for sore eyes, don't think? 
Its wild rocky lanscape by the blue…",FALSE,0,NA,2020-05-02 15:24:13,FALSE,NA,"1256605420677820416",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","HumanBoundaries",69,TRUE,FALSE,NA,NA
"RT @SCI8215: Open Space checks for Op #StayAtHome <U+0001F46E><U+200D><U+2640><U+FE0F>@GlosPolSpecials https://t.co/nb73L6H56a",FALSE,0,NA,2020-05-02 15:24:12,FALSE,NA,"1256605417112776705",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Neighbo57332119",4,TRUE,FALSE,NA,NA
"RT @albert_cunill: “Words are wind.”
George R.R. Martin
<U+0001F499>
#StayAtHome 

<U+0001F3A8>Vincent Van Gogh 1853-1890
Dutch painter
""Wind""

#art #painting @e…",FALSE,0,NA,2020-05-02 15:24:10,FALSE,NA,"1256605407759360001",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Sparklebroom",135,TRUE,FALSE,NA,NA
"RT @SophieEB: Here's 'Take Me Home / Stay At Home' from last night's kitchen disco! If you enjoy it, you can see the full performance at ht…",FALSE,0,NA,2020-05-02 15:24:05,FALSE,NA,"1256605385303023616",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","helloalegria",4858,TRUE,FALSE,NA,NA
"RT @LaLigaEN: <U+0001F4C5> #OnThisDay in 2009, @FCBarcelona went to the Bernabeu for the first time under Pep Guardiola.

...and scored SIX goals. <U+0001F525>…",FALSE,0,NA,2020-05-02 15:24:02,FALSE,NA,"1256605375077453829",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GuilleTano5",380,TRUE,FALSE,NA,NA
"National Institute of Health members have a financial interest in #Remdesivir the drug being pushed as #COVID19 tre… https://t.co/LFY3UtkAtU",FALSE,0,NA,2020-05-02 15:24:02,TRUE,NA,"1256605373286539265",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","free_enthusiast",0,FALSE,FALSE,NA,NA
"RT @timetodecor: GAME: HOME SURAU

Most surau are highly influenced by Arabic style &amp; banyak bermain corak geometri. Sempena #stayathome Ra…",FALSE,0,NA,2020-05-02 15:24:00,FALSE,NA,"1256605366126735364",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","misswarddsyaa",804,TRUE,FALSE,NA,NA
"Revealed - the worst excuses polive have heard for breaking coronavirus lockdown #stayathome

https://t.co/ROtWvhNLbn",FALSE,0,NA,2020-05-02 15:24:00,FALSE,NA,"1256605364952477698",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","SunderlandLive",0,FALSE,FALSE,NA,NA
"Here's Episode 27 of @AwkWords_words
my daily Definitionary of Word Mash-Ups
#AwkWords #Definitionary #WordMashUps… https://t.co/OqyW831XJh",FALSE,6,NA,2020-05-02 15:23:52,TRUE,NA,"1256605333910364171",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TrevorNeal",0,FALSE,FALSE,NA,NA
